ID,Block,TrialInBlock,Trial,InterpenetrationFeedback,FullyShaded,NrOfAdjustments,InterpenetrationTime,TrialTime,FirstContactTime,MaxInterpenetration,AverageInterpenetration,AverageOffsetFromSurface,ReleaseReactionTime,Completed,Attempts,Skipped,RespTime,Age,Gender,Precision
24,0,0,0,Both,TRUE,0,3.666656,6.227325,0.9335938,0.007744874,0.005048771,0.007040485,0.6467285,TRUE,1,FALSE,6.181519,24,Male,0.001621672
24,0,1,1,Both,FALSE,0,3.600006,7.429688,2.46933,0.007899367,0.006455416,0.005105568,0.5835266,TRUE,1,FALSE,7.402496,24,Male,0.0005781
24,0,2,2,Both,TRUE,0,4.088867,7.762817,2.383972,0.008650391,0.005400774,0.006375581,1.075531,TRUE,1,FALSE,7.737244,24,Male,0.000949618
24,0,3,3,Both,FALSE,0,4.011108,7.530243,2.177368,0.009618122,0.005597452,0.006165188,0.9891357,TRUE,1,FALSE,7.504944,24,Male,0.00117876
24,0,4,4,Both,FALSE,0,3.799988,7.00705,1.880524,0.006780133,0.004641728,0.007700233,0.7828979,TRUE,1,FALSE,6.981171,24,Male,0.000756064
24,0,5,5,Both,FALSE,0,3.844452,7.286377,2.027435,0.01010341,0.00680972,0.005455412,0.8295898,TRUE,1,FALSE,7.261993,24,Male,0.001259704
24,0,6,6,Both,TRUE,0,3.833313,7.274567,2.175537,0.008691495,0.005895922,0.006742545,0.8220825,TRUE,1,FALSE,7.249695,24,Male,0.000935921
24,0,7,7,Both,FALSE,0,3.56665,6.19693,1.29071,0.006529433,0.004910683,0.005889578,0.5474548,TRUE,1,FALSE,6.170624,24,Male,0.000484265
24,0,8,8,Both,TRUE,0,3.833344,7.32962,2.160004,0.006932872,0.005420685,0.006527535,0.8172607,TRUE,1,FALSE,7.30423,24,Male,0.000619311
24,0,9,9,Both,FALSE,0,3.622223,6.120728,1.119812,0.00589873,0.004748387,0.007263549,0.6090088,TRUE,1,FALSE,6.095581,24,Male,0.000721902
24,0,10,10,Both,TRUE,0,3.777771,7.207886,2.088013,0.010023,0.007919626,0.006614847,0.7679443,TRUE,1,FALSE,7.1828,24,Male,0.000957971
24,0,11,11,Both,TRUE,0,3.677734,6.450623,1.324219,0.007734358,0.006195899,0.006673291,0.6599731,TRUE,1,FALSE,6.390686,24,Male,0.000481525
24,1,0,12,Electrotactile,FALSE,0,3.688904,6.907776,1.920593,0.009887094,0.007067387,0.007272257,0.6782227,TRUE,1,FALSE,6.884094,24,Male,0.000982011
24,1,1,13,Electrotactile,FALSE,0,3.866699,7.629944,2.378967,0.01548568,0.01031176,0.006427473,0.8481445,TRUE,1,FALSE,7.604614,24,Male,0.002709436
24,1,2,14,Electrotactile,TRUE,0,3.722229,7.374207,2.193542,0.0145519,0.01142813,0.004591886,0.7075806,TRUE,1,FALSE,7.348877,24,Male,0.001075914
24,1,3,15,Electrotactile,TRUE,0,3.811096,7.197083,1.99762,0.01249201,0.006683247,0.004602046,0.7997437,TRUE,1,FALSE,7.172791,24,Male,0.001541174
24,1,4,16,Electrotactile,FALSE,0,3.777771,6.863403,1.634644,0.009597738,0.005700207,0.005660744,0.7579346,TRUE,1,FALSE,6.839539,24,Male,0.001706369
24,1,5,17,Electrotactile,FALSE,0,3.866699,7.66333,2.324829,0.009155584,0.006033393,0.005858055,0.8505249,TRUE,1,FALSE,7.63678,24,Male,0.001095638
24,1,6,18,Electrotactile,TRUE,0,3.633362,7.207397,2.206238,0.008528044,0.005112472,0.00641521,0.6206055,TRUE,1,FALSE,7.181641,24,Male,0.001082692
24,1,7,19,Electrotactile,TRUE,0,3.655579,6.940979,1.932007,0.009411424,0.006463154,0.004498048,0.6461792,TRUE,1,FALSE,6.914856,24,Male,0.000669891
24,1,8,20,Electrotactile,TRUE,0,3.744446,7.375427,2.080322,0.01191388,0.01000773,0.003930141,0.7269287,TRUE,1,FALSE,7.326782,24,Male,0.000844064
24,1,9,21,Electrotactile,FALSE,0,3.766663,6.728516,1.506226,0.01365872,0.01026858,0.002822498,0.751709,TRUE,1,FALSE,6.704346,24,Male,0.001499805
24,1,10,22,Electrotactile,FALSE,0,3.522278,7.120422,2.186218,0.01062914,0.007712548,0.005046913,0.5111084,TRUE,1,FALSE,7.096008,24,Male,0.001133622
24,1,11,23,Electrotactile,TRUE,0,3.833313,7.041504,1.844788,0.01344577,0.01022439,0.003713384,0.8140259,TRUE,1,FALSE,7.017639,24,Male,0.0012922
24,2,0,24,Visual,TRUE,0,3.599976,7.287048,2.342712,0.01330908,0.008882014,0.006535333,0.5882568,TRUE,1,FALSE,7.262268,24,Male,0.002798965
24,2,1,25,Visual,FALSE,0,3.655518,6.47467,1.511536,0.006885536,0.003093873,0.008022938,0.6359863,TRUE,1,FALSE,6.449158,24,Male,0.001162409
24,2,2,26,Visual,TRUE,0,3.733337,7.085571,2.047913,0.009088712,0.00660362,0.005496436,0.7171631,TRUE,1,FALSE,7.061829,24,Male,0.000822821
24,2,3,27,Visual,TRUE,0,3.555542,6.097595,1.250793,0.006315154,0.004599792,0.005749925,0.5418701,TRUE,1,FALSE,6.072998,24,Male,0.000657198
24,2,4,28,Visual,FALSE,0,3.711121,6.518799,1.455933,0.009548902,0.005568654,0.005416449,0.7019653,TRUE,1,FALSE,6.495178,24,Male,0.00086828
24,2,5,29,Visual,FALSE,0,3.633301,7.585571,2.5578,0.008895474,0.006422939,0.005070334,0.6147461,TRUE,1,FALSE,7.56134,24,Male,0.001015413
24,2,6,30,Visual,TRUE,0,3.688904,7.686035,2.661377,0.007370291,0.005755854,0.007220889,0.6741333,TRUE,1,FALSE,7.661621,24,Male,0.000747781
24,2,7,31,Visual,TRUE,0,3.688904,7.34021,2.274719,0.008381513,0.006498036,0.005140264,0.6776123,TRUE,1,FALSE,7.316284,24,Male,0.0008228
24,2,8,32,Visual,TRUE,0,3.722229,7.420227,2.333923,0.008575396,0.005885423,0.006199136,0.7023315,TRUE,1,FALSE,7.395325,24,Male,0.00099403
24,2,9,33,Visual,FALSE,0,3.64447,7.228943,2.169861,0.008789516,0.00617198,0.005306431,0.62854,TRUE,1,FALSE,7.205933,24,Male,0.000945059
24,2,10,34,Visual,FALSE,0,3.577759,6.463501,1.563721,0.007193203,0.005662338,0.005930715,0.5639648,TRUE,1,FALSE,6.437622,24,Male,0.000999966
24,2,11,35,Visual,FALSE,0,3.599976,7.032043,2.110352,0.008307966,0.006139427,0.005331288,0.5795898,TRUE,1,FALSE,7.006531,24,Male,0.001020026
24,3,0,36,NoFeedback,TRUE,0,3.722229,7.76416,2.617493,0.04212721,0.02755866,0.01706087,0.7090454,TRUE,1,FALSE,7.740112,24,Male,0.008973575
24,3,1,37,NoFeedback,FALSE,0,3.56665,7.039429,2.15448,0.01524536,0.009552405,0.004786597,0.5466309,TRUE,1,FALSE,7.01593,24,Male,0.002061507
24,3,2,38,NoFeedback,TRUE,0,4.06665,6.842285,1.514465,0.02259823,0.01633987,0.007998726,1.048645,TRUE,1,FALSE,6.818726,24,Male,0.003613696
24,3,3,39,NoFeedback,TRUE,0,3.700012,6.452393,1.40564,0.0138376,0.01056726,0.002377363,0.6854248,TRUE,1,FALSE,6.428833,24,Male,0.001338247
24,3,4,40,NoFeedback,FALSE,0,4.022217,6.63092,1.285706,0.02018112,0.01440176,0.005399918,1.009583,TRUE,1,FALSE,6.606323,24,Male,0.002453752
24,3,5,41,NoFeedback,TRUE,0,3.988892,7.240845,1.889282,0.01844965,0.01212315,0.005266341,0.9688721,TRUE,1,FALSE,7.21521,24,Male,0.002807979
24,3,6,42,NoFeedback,TRUE,0,3.944458,7.185303,1.89209,0.01944314,0.01360666,0.005367961,0.9276733,TRUE,1,FALSE,7.162231,24,Male,0.003071888
24,3,7,43,NoFeedback,FALSE,0,3.866638,7.074097,1.840149,0.02355478,0.01440039,0.006401496,0.8533936,TRUE,1,FALSE,7.049255,24,Male,0.004000142
24,3,8,44,NoFeedback,FALSE,0,3.622253,6.68634,1.642944,0.01675708,0.01133667,0.00406812,0.600647,TRUE,1,FALSE,6.662537,24,Male,0.002079225
24,3,9,45,NoFeedback,FALSE,0,4.588928,7.741089,1.790222,0.01708197,0.01131953,0.003749684,1.570923,TRUE,1,FALSE,7.716492,24,Male,0.002205905
24,3,10,46,NoFeedback,FALSE,0,3.644409,6.452637,1.439087,0.01463246,0.01030005,0.003422135,0.6293945,TRUE,1,FALSE,6.429077,24,Male,0.002282264
24,3,11,47,NoFeedback,TRUE,0,3.56665,6.175476,1.208191,0.0150221,0.009703148,0.001872505,0.5537109,TRUE,1,FALSE,6.150696,24,Male,0.001156423
24,4,0,48,Both,TRUE,0,4.033325,6.895691,1.556152,0.010986,0.005121182,0.005375058,1.02356,TRUE,1,FALSE,6.873291,24,Male,0.001515924
24,4,1,49,Both,TRUE,0,3.788879,7.852661,2.73645,0.01006316,0.006947621,0.005629631,0.772583,TRUE,1,FALSE,7.828369,24,Male,0.001226495
24,4,2,50,Both,FALSE,0,3.733337,7.063416,2.017822,0.008469136,0.005171339,0.006024013,0.7202148,TRUE,1,FALSE,7.039307,24,Male,0.000991646
24,4,3,51,Both,FALSE,0,3.655518,7.651855,2.60083,0.005842289,0.005243253,0.006533025,0.6339722,TRUE,1,FALSE,7.626709,24,Male,0.000352691
24,4,4,52,Both,TRUE,0,3.688843,8.018982,2.925537,0.007933505,0.005724425,0.006917227,0.6720581,TRUE,1,FALSE,7.994934,24,Male,0.000774699
24,4,5,53,Both,TRUE,0,4.033386,7.685425,2.138672,0.005779433,0.003710871,0.003657002,1.018738,TRUE,1,FALSE,7.66156,24,Male,0.000573268
24,4,6,54,Both,TRUE,0,4.133362,11.21735,5.676453,0.01098603,0.006985553,0.007225315,1.113037,TRUE,1,FALSE,11.19354,24,Male,0.000728549
24,4,7,55,Both,FALSE,0,3.744446,6.517578,1.447998,0.005222451,0.003033622,0.008758245,0.7276611,TRUE,1,FALSE,6.494263,24,Male,0.000609079
24,4,8,56,Both,FALSE,0,4.322266,8.109863,2.416931,0.008976854,0.006401467,0.006037874,1.30896,TRUE,1,FALSE,8.0849,24,Male,0.00093053
24,4,9,57,Both,FALSE,0,3.755554,8.761841,3.64325,0.009410925,0.005031008,0.00841976,0.7353516,TRUE,1,FALSE,8.73291,24,Male,0.001026581
24,4,10,58,Both,TRUE,0,3.844421,7.696106,2.435669,0.006189826,0.003518639,0.007947303,0.8274536,TRUE,1,FALSE,7.673096,24,Male,0.000904068
24,4,11,59,Both,FALSE,0,3.800049,7.685913,2.495972,0.008341944,0.005444151,0.007796241,0.7860107,TRUE,1,FALSE,7.662354,24,Male,0.000900763
24,5,0,60,Electrotactile,TRUE,0,3.72229,7.186279,2.113647,0.009696963,0.004056834,0.006395995,0.7053223,TRUE,1,FALSE,7.161865,24,Male,0.001681033
24,5,1,61,Electrotactile,FALSE,0,3.966675,7.117676,1.750366,0.01095461,0.005816882,0.005246013,0.9528809,TRUE,1,FALSE,7.09436,24,Male,0.001678053
24,5,2,62,Electrotactile,FALSE,0,4.011108,6.631104,1.298584,0.01523264,0.01144442,0.003075232,1.000244,TRUE,1,FALSE,6.606689,24,Male,0.001811315
24,5,3,63,Electrotactile,FALSE,0,3.777832,8.429565,3.247314,0.01198173,0.009640217,0.007025267,0.7593994,TRUE,1,FALSE,8.405762,24,Male,0.00134122
24,5,4,64,Electrotactile,TRUE,0,3.699951,6.674561,1.605835,0.009774216,0.006674589,0.003908833,0.6855469,TRUE,1,FALSE,6.647827,24,Male,0.001060458
24,5,5,65,Electrotactile,TRUE,0,3.677856,7.1521,2.107178,0.007858694,0.005200239,0.006067258,0.6658936,TRUE,1,FALSE,7.106812,24,Male,0.001211975
24,5,6,66,Electrotactile,FALSE,0,3.766724,7.563843,2.411499,0.006145549,0.004594553,0.009091907,0.7476807,TRUE,1,FALSE,7.540161,24,Male,0.000478574
24,5,7,67,Electrotactile,TRUE,0,3.766602,7.795288,2.626465,0.008461163,0.005642333,0.008797479,0.7507324,TRUE,1,FALSE,7.769165,24,Male,0.000906667
24,5,8,68,Electrotactile,FALSE,0,3.922241,7.197876,1.974854,0.01095557,0.007805277,0.005161158,0.9117432,TRUE,1,FALSE,7.172974,24,Male,0.001652087
24,5,9,69,Electrotactile,TRUE,0,3.733276,7.663696,2.557861,0.009178938,0.005170389,0.00728077,0.711792,TRUE,1,FALSE,7.639771,24,Male,0.00141754
24,5,10,70,Electrotactile,FALSE,0,3.677856,7.406616,2.325317,0.008133871,0.005765149,0.006259945,0.6612549,TRUE,1,FALSE,7.381592,24,Male,0.000934341
24,5,11,71,Electrotactile,TRUE,0,3.577881,7.974609,2.974243,0.009040839,0.006696343,0.005225759,0.5666504,TRUE,1,FALSE,7.951294,24,Male,0.00098402
24,6,0,72,Visual,FALSE,0,3.544434,7.152832,2.15918,0.01030092,0.006267771,0.006172105,0.5280762,TRUE,1,FALSE,7.129028,24,Male,0.001521307
24,6,1,73,Visual,TRUE,0,3.744507,7.529663,2.317505,0.008488182,0.0061433,0.005342713,0.730835,TRUE,1,FALSE,7.506104,24,Male,0.001052517
24,6,2,74,Visual,TRUE,0,3.511108,6.719604,1.799805,0.004861086,0.004704519,0.004490262,0.4899902,TRUE,1,FALSE,6.695679,24,Male,0.000156567
24,6,3,75,Visual,FALSE,0,3.611084,7.151367,2.180054,0.008919848,0.00554907,0.00626148,0.5927734,TRUE,1,FALSE,7.125122,24,Male,0.000896951
24,6,4,76,Visual,TRUE,0,3.555542,7.597412,2.626587,0.008754277,0.005826228,0.005810568,0.5432129,TRUE,1,FALSE,7.572754,24,Male,0.000998255
24,6,5,77,Visual,FALSE,0,3.555542,7.740845,2.842041,0.006360739,0.004354523,0.008757015,0.5450439,TRUE,1,FALSE,7.716675,24,Male,0.000817887
24,6,6,78,Visual,FALSE,0,3.611084,7.684937,2.689819,0.007703124,0.00559319,0.007315335,0.5925293,TRUE,1,FALSE,7.661133,24,Male,0.001187554
24,6,7,79,Visual,TRUE,0,3.566772,8.275024,3.373535,0.01272912,0.008899074,0.007205697,0.5511475,TRUE,1,FALSE,8.250366,24,Male,0.001742443
24,6,8,80,Visual,TRUE,0,3.900024,7.85144,2.541138,0.008694882,0.005742914,0.006703917,0.8879395,TRUE,1,FALSE,7.828247,24,Male,0.001288076
24,6,9,81,Visual,FALSE,0,3.611084,8.763184,3.789429,0.008936294,0.006508023,0.007505338,0.592041,TRUE,1,FALSE,8.739136,24,Male,0.000837033
24,6,10,82,Visual,FALSE,0,3.688843,7.206543,2.148682,0.006484164,0.005143183,0.008577765,0.6740723,TRUE,1,FALSE,7.18335,24,Male,0.000513074
24,6,11,83,Visual,TRUE,0,3.588989,6.586304,1.718872,0.005238815,0.0035545,0.009541728,0.5769043,TRUE,1,FALSE,6.561401,24,Male,0.000605426
24,7,0,84,NoFeedback,FALSE,0,3.477783,6.66394,1.859619,0.01351386,0.008060264,0.004035029,0.4625244,TRUE,1,FALSE,6.640381,24,Male,0.002151958
24,7,1,85,NoFeedback,TRUE,0,3.555542,6.463501,1.606689,0.0113379,0.005860805,0.005411359,0.5421143,TRUE,1,FALSE,6.439331,24,Male,0.001834312
24,7,2,86,NoFeedback,TRUE,0,3.56665,6.853149,1.965942,0.007828888,0.00537384,0.007638426,0.557251,TRUE,1,FALSE,6.829712,24,Male,0.000703922
24,7,3,87,NoFeedback,TRUE,0,3.688965,6.706787,1.691162,0.01532698,0.009117566,0.003177741,0.6704102,TRUE,1,FALSE,6.683594,24,Male,0.002192281
24,7,4,88,NoFeedback,FALSE,0,3.588867,9.929321,4.894043,0.008067081,0.003954522,0.01074197,0.5753174,TRUE,1,FALSE,9.905518,24,Male,0.001239426
24,7,5,89,NoFeedback,FALSE,0,3.533325,6.763672,1.942749,0.01656182,0.0120492,0.005402241,0.5230713,TRUE,1,FALSE,6.740234,24,Male,0.003741114
24,7,6,90,NoFeedback,TRUE,0,3.488892,6.908081,2.122925,0.01956111,0.01357642,0.005722236,0.470459,TRUE,1,FALSE,6.882324,24,Male,0.002582494
24,7,7,91,NoFeedback,FALSE,0,3.411011,6.620361,1.882568,0.01213419,0.008284936,0.003783581,0.395752,TRUE,1,FALSE,6.596313,24,Male,0.001679175
24,7,8,92,NoFeedback,FALSE,0,3.477783,7.418091,2.618774,0.01681306,0.01098549,0.005331202,0.4660645,TRUE,1,FALSE,7.394409,24,Male,0.003321241
24,7,9,93,NoFeedback,TRUE,0,3.466675,6.463257,1.633545,0.0108665,0.006318959,0.004599626,0.4460449,TRUE,1,FALSE,6.439941,24,Male,0.001177878
24,7,10,94,NoFeedback,FALSE,0,3.511108,6.074585,1.213623,0.01216364,0.007525178,0.00515077,0.4932861,TRUE,1,FALSE,6.050659,24,Male,0.001773007
24,7,11,95,NoFeedback,TRUE,0,3.477783,6.431152,1.694702,0.01252113,0.009717711,0.003645558,0.4627686,TRUE,1,FALSE,6.40686,24,Male,0.001831313
